0.000000,0.698482
0.000020,0.698482
0.000040,0.698482
0.000060,0.698482
0.000080,0.698482
0.000100,0.498469
0.000120,0.698482
0.000140,0.498469
0.000160,0.498469
0.000180,0.498469
0.000200,0.698482
0.000220,0.498469
0.000240,0.498469
0.000260,0.498469
0.000280,0.498469
0.000300,0.698482
0.000320,0.498469
0.000340,0.498469
0.000360,0.698482
0.000380,0.498469
0.000400,0.698482
0.000420,0.498469
0.000440,0.698482
0.000460,0.498469
0.000480,0.698482
0.000500,0.498469
0.000520,0.698482
0.000540,0.498469
0.000560,0.698482
0.000580,0.498469
0.000600,0.698482
0.000620,0.498469
0.000640,0.698482
0.000660,0.698482
0.000680,0.698482
0.000700,0.498469
0.000720,0.498469
0.000740,0.698482
0.000760,0.698482
0.000780,0.498469
0.000800,0.498469
0.000820,0.498469
0.000840,0.498469
0.000860,0.698482
0.000880,0.498469
0.000900,0.698482
0.000920,0.698482
0.000940,0.698482
0.000960,0.898495
0.000980,2.698610
0.001000,3.898687
0.001020,5.298777
0.001040,6.298841
0.001060,7.498917
0.001080,8.298969
0.001100,9.099020
0.001120,10.099084
0.001140,10.899135
0.001160,11.499173
0.001180,12.099212
0.001200,12.899263
0.001220,13.699314
0.001240,14.099340
0.001260,14.699378
0.001280,15.099404
0.001300,15.699442
0.001320,16.299481
0.001340,16.699506
0.001360,16.899519
0.001380,17.299545
0.001400,17.699570
0.001420,17.699570
0.001440,18.299609
0.001460,18.699634
0.001480,18.699634
0.001500,18.699634
0.001520,19.099660
0.001540,19.299673
0.001560,19.299673
0.001580,19.499685
0.001600,19.699698
0.001620,19.499685
0.001640,19.699698
0.001660,19.699698
0.001680,19.699698
0.001700,19.699698
0.001720,19.699698
0.001740,19.699698
0.001760,19.699698
0.001780,19.699698
0.001800,19.699698
0.001820,19.499685
0.001840,19.499685
0.001860,19.299673
0.001880,19.099660
0.001900,19.099660
0.001920,18.899647
0.001940,18.699634
0.001960,18.899647
0.001980,18.699634
0.002000,18.499621
0.002020,18.299609
0.002040,18.099596
0.002060,17.899583
0.002080,17.699570
0.002100,17.499557
0.002120,17.299545
0.002140,17.099532
0.002160,16.899519
0.002180,16.699506
0.002200,16.499493
0.002220,16.299481
0.002240,15.899455
0.002260,15.699442
0.002280,15.499429
0.002300,15.299417
0.002320,14.899391
0.002340,14.699378
0.002360,14.499365
0.002380,14.299353
0.002400,13.899327
0.002420,13.699314
0.002440,13.499301
0.002460,13.099276
0.002480,12.899263
0.002500,12.699250
0.002520,12.499237
0.002540,12.099212
0.002560,11.899199
0.002580,11.699186
0.002600,11.499173
0.002620,11.299161
0.002640,10.899135
0.002660,10.699122
0.002680,10.499109
0.002700,10.099084
0.002720,9.699058
0.002740,9.699058
0.002760,9.499045
0.002780,9.099020
0.002800,8.899007
0.002820,8.698994
0.002840,8.498981
0.002860,8.298969
0.002880,8.098956
0.002900,7.898943
0.002920,7.498917
0.002940,7.298905
0.002960,7.098892
0.002980,6.898879
0.003000,6.698866
0.003020,6.498853
0.003040,6.298841
0.003060,6.098828
0.003080,6.098828
0.003100,5.698802
0.003120,5.498789
0.003140,5.298777
0.003160,5.298777
0.003180,5.098764
0.003200,4.898751
0.003220,4.698738
0.003240,4.298713
0.003260,4.298713
0.003280,4.098700
0.003300,4.098700
0.003320,3.698674
0.003340,3.698674
0.003360,3.498661
0.003380,3.498661
0.003400,3.298649
0.003420,3.098636
0.003440,3.098636
0.003460,3.298649
0.003480,3.098636
0.003500,2.698610
0.003520,2.698610
0.003540,2.498597
0.003560,2.498597
0.003580,2.498597
0.003600,2.298585
0.003620,2.298585
0.003640,2.298585
0.003660,2.098572
0.003680,2.098572
0.003700,1.898559
0.003720,1.898559
0.003740,1.698546
0.003760,1.698546
0.003780,1.698546
0.003800,1.498533
0.003820,1.498533
0.003840,1.498533
0.003860,1.498533
0.003880,1.298521
0.003900,1.298521
0.003920,1.298521
0.003940,1.298521
0.003960,1.298521
0.003980,1.298521
0.004000,1.098508
0.004020,1.098508
0.004040,1.098508
0.004060,1.298521
0.004080,0.898495
0.004100,1.098508
0.004120,0.898495
0.004140,1.098508
0.004160,0.698482
0.004180,0.698482
0.004200,0.698482
0.004220,0.898495
0.004240,0.898495
0.004260,0.698482
0.004280,0.698482
0.004300,0.698482
0.004320,0.698482
0.004340,0.698482
0.004360,0.698482
0.004380,0.698482
0.004400,0.698482
0.004420,0.698482
0.004440,0.698482
0.004460,0.698482
0.004480,0.698482
0.004500,0.498469
0.004520,0.498469
0.004540,0.498469
0.004560,0.498469
0.004580,0.298457
0.004600,0.698482
0.004620,0.498469
0.004640,0.698482
0.004660,0.498469
0.004680,0.498469
0.004700,0.498469
0.004720,0.498469
0.004740,0.298457
0.004760,0.498469
0.004780,0.498469
0.004800,0.498469
0.004820,0.498469
0.004840,0.298457
0.004860,0.298457
0.004880,0.498469
0.004900,0.298457
0.004920,0.498469
0.004940,0.498469
0.004960,0.498469
0.004980,0.298457
0.005000,0.498469
0.005020,0.498469
0.005040,0.498469
0.005060,0.298457
0.005080,0.498469
0.005100,0.298457
0.005120,0.298457
0.005140,0.298457
0.005160,0.298457
0.005180,0.498469
0.005200,0.298457
0.005220,0.298457
0.005240,0.298457
0.005260,0.298457
0.005280,0.498469
0.005300,0.498469
0.005320,0.298457
0.005340,0.498469
0.005360,0.298457
0.005380,0.298457
0.005400,0.298457
0.005420,0.298457
0.005440,0.298457
0.005460,0.298457
0.005480,0.498469
0.005500,0.098444
0.005520,0.498469
0.005540,0.498469
0.005560,0.498469
0.005580,0.298457
0.005600,0.298457
0.005620,0.498469
0.005640,0.298457
0.005660,0.298457
0.005680,0.098444
0.005700,0.298457
0.005720,0.298457
0.005740,0.298457
0.005760,0.498469
0.005780,0.298457
0.005800,0.298457
0.005820,0.498469
0.005840,0.298457
0.005860,0.298457
0.005880,0.298457
0.005900,0.298457
0.005920,0.298457
0.005940,0.298457
0.005960,0.498469
0.005980,0.298457
0.006000,0.498469
0.006020,0.298457
0.006040,0.298457
0.006060,0.298457
0.006080,0.298457
0.006100,0.498469
0.006120,0.298457
0.006140,0.498469
0.006160,0.498469
0.006180,0.498469
0.006200,0.298457
0.006220,0.498469
0.006240,0.498469
0.006260,0.298457
0.006280,0.298457
0.006300,0.298457
0.006320,0.298457
0.006340,0.298457
0.006360,0.498469
0.006380,0.498469
0.006400,0.498469
0.006420,0.498469
0.006440,0.498469
0.006460,0.498469
0.006480,0.498469
0.006500,0.498469
0.006520,0.498469
0.006540,0.498469
0.006560,0.498469
0.006580,0.498469
0.006600,0.498469
0.006620,0.498469
0.006640,0.298457
0.006660,0.498469
0.006680,0.498469
0.006700,0.498469
0.006720,0.498469
0.006740,0.698482
0.006760,0.498469
0.006780,0.498469
0.006800,0.498469
0.006820,0.498469
0.006840,0.498469
0.006860,0.698482
0.006880,0.298457
0.006900,0.498469
0.006920,0.498469
0.006940,0.498469
0.006960,0.498469
0.006980,0.498469
0.007000,0.498469
0.007020,0.298457
0.007040,0.698482
0.007060,0.498469
0.007080,0.498469
0.007100,0.498469
0.007120,0.498469
0.007140,0.698482
0.007160,0.498469
0.007180,0.698482
0.007200,0.498469
0.007220,0.698482
0.007240,0.298457
0.007260,0.498469
0.007280,0.498469
0.007300,0.498469
0.007320,0.698482
0.007340,0.498469
0.007360,0.498469
0.007380,0.498469
0.007400,0.698482
0.007420,0.498469
0.007440,0.698482
0.007460,0.298457
0.007480,0.698482
0.007500,0.498469
0.007520,0.698482
0.007540,0.298457
0.007560,0.498469
0.007580,0.498469
0.007600,0.498469
0.007620,0.498469
0.007640,0.498469
0.007660,0.498469
0.007680,0.698482
0.007700,0.498469
0.007720,0.698482
0.007740,0.498469
0.007760,0.498469
0.007780,0.698482
0.007800,0.498469
0.007820,0.498469
0.007840,0.698482
0.007860,0.498469
0.007880,0.498469
0.007900,0.698482
0.007920,0.698482
0.007940,0.498469
0.007960,0.698482
0.007980,0.498469
0.008000,0.498469
0.008020,0.698482
0.008040,0.698482
0.008060,0.498469
0.008080,0.498469
0.008100,0.698482
0.008120,0.498469
0.008140,0.698482
0.008160,0.498469
0.008180,0.698482
0.008200,0.498469
0.008220,0.698482
0.008240,0.498469
0.008260,0.698482
0.008280,0.698482
0.008300,0.698482
0.008320,0.498469
0.008340,0.698482
0.008360,0.498469
0.008380,0.698482
0.008400,0.698482
