,Velocities [m/s],Voltages [V],Efficiency [%],Windings [-],Positions [mm],Trigger times [s]
0,21.00238663484487,816.0384331116038,0.18623997604042833,200,15.0,0.0045639999999999995
1,24.858757062146896,816.0384331116038,0.07467224932292219,200,10.5,0.007948
2,inf,2.632382042295496,inf,0,0.0,0.07713199999999999
3,inf,0.0,,0,0.0,0.14632399999999998
4,inf,0.0,,0,0.0,0.21551599999999999
5,inf,0.0,,0,0.0,0.284704
6,inf,0.0,,0,0.0,0.353896
7,inf,0.0,,0,0.0,0.42308399999999996
