,Velocities [m/s],Voltages [V],Efficiency [%],Windings [-],Positions [mm],Trigger times [s]
0,20.18348623853211,814.7222420904561,0.17255599625213322,200,15,0.005072
1,31.541218637992834,818.6708151538993,0.24644946049405692,200,27,0.009323999999999999
2,inf,2.632382042295496,inf,0,0,0.078508
3,inf,0.0,,0,0,0.1477
4,inf,0.0,,0,0,0.216888
5,inf,0.0,,0,0,0.28608
6,inf,0.0,,0,0,0.355268
7,inf,0.0,,0,0,0.42446
