,Velocities [m/s],Voltages [V],Efficiency [%],Windings [-],Positions [mm],Trigger times [s]
0,20.560747663551403,809.4574780058651,0.1814038760803416,200,15,0.004896
1,21.7283950617284,814.7222420904561,0.020915983326628113,200,8,0.010055999999999999
2,inf,2.632382042295496,inf,0,0,0.079248
3,inf,0.0,,0,0,0.14843599999999998
4,inf,0.0,,0,0,0.217628
5,inf,0.0,,0,0,0.28681999999999996
6,inf,0.0,,0,0,0.356008
7,inf,0.0,,0,0,0.42519599999999996
