,Velocities [m/s],Voltages [V],Efficiency [%],Windings [-],Positions [mm],Trigger times [s]
0,19.59910913140312,812.0898600481606,0.1637650876385249,200,15,0.004488
1,28.664495114006517,818.6708151538993,0.18354572324624419,200,36,0.009288
2,inf,2.632382042295496,inf,0,0,0.07847599999999999
3,inf,0.0,,0,0,0.147668
4,inf,0.0,,0,0,0.216852
5,inf,0.0,,0,0,0.28604799999999997
6,inf,0.0,,0,0,0.355232
7,inf,0.0,,0,0,0.42442399999999997
