,Velocities [m/s],Voltages [V],Efficiency [%],Windings [-],Positions [mm],Trigger times [s]
0,inf,17.110483274920725,inf,200,15,0.069192
1,inf,17.110483274920725,,200,17,0.13838
2,inf,0.0,,0,0,0.20757199999999998
3,inf,0.0,,0,0,0.276756
4,inf,0.0,,0,0,0.345948
5,inf,0.0,,0,0,0.415136
6,inf,0.0,,0,0,0.484328
7,inf,0.0,,0,0,0.55352
