,Velocities [m/s],Voltages [V],Efficiency [%],Windings [-],Positions [mm],Trigger times [s]
0,18.803418803418804,814.7222420904561,0.14976534381412773,200,15.0,0.005756
1,23.03664921465969,809.4574780058651,0.07600340431435812,200,8.5,0.009363999999999999
2,inf,2.632382042295496,inf,0,0.0,0.078556
3,inf,0.0,,0,0.0,0.14773999999999998
4,inf,0.0,,0,0.0,0.21693199999999999
5,inf,0.0,,0,0.0,0.28612
6,inf,0.0,,0,0.0,0.35531199999999996
7,inf,0.0,,0,0.0,0.424496
