,Velocities [m/s],Voltages [V],Efficiency [%],Windings [-],Positions [mm],Trigger times [s]
0,20.32332563510393,812.0898600481606,0.17609142633975466,200,15,0.004964
1,30.98591549295775,818.6708151538993,0.22950730534349145,200,27,0.009188
2,inf,2.632382042295496,inf,0,0,0.07837999999999999
3,inf,0.0,,0,0,0.14757199999999998
4,inf,0.0,,0,0,0.21675599999999998
5,inf,0.0,,0,0,0.285952
6,inf,0.0,,0,0,0.355136
7,inf,0.0,,0,0,0.424328
