,Velocities [m/s],Voltages [V],Efficiency [%],Windings [-],Positions [mm],Trigger times [s]
0,21.103117505995204,813.4060510693083,0.18924973145182297,200,15,0.004748
1,22.391857506361326,817.3546241327516,0.023590664898438068,200,55,0.010308
2,inf,2.632382042295496,inf,0,0,0.0795
3,inf,0.0,,0,0,0.148688
4,inf,0.0,,0,0,0.217876
5,inf,0.0,,0,0,0.287064
6,inf,0.0,,0,0,0.35625599999999996
7,inf,0.0,,0,0,0.425448
