,Velocities [m/s],Voltages [V],Efficiency [%],Windings [-],Positions [mm],Trigger times [s]
0,21.568627450980394,812.0898600481606,0.19833240480232514,200,17,0.004552
1,inf,2.632382042295496,inf,0,0,0.073736
2,inf,0.0,,0,0,0.142928
3,inf,0.0,,0,0,0.212112
4,inf,0.0,,0,0,0.281304
5,inf,0.0,,0,0,0.35049199999999997
6,inf,0.0,,0,0,0.419684
7,inf,0.0,,0,0,0.488876
