,Velocities [m/s],Voltages [V],Efficiency [%],Windings [-],Positions [mm],Trigger times [s]
0,17.425742574257427,813.4060510693083,0.12904008058984826,200,13,0.006336
1,inf,2.632382042295496,inf,0,0,0.075524
2,inf,0.0,,0,0,0.144712
3,inf,0.0,,0,0,0.21389999999999998
4,inf,0.0,,0,0,0.283092
5,inf,0.0,,0,0,0.35228
6,inf,0.0,,0,0,0.42147199999999996
7,inf,0.0,,0,0,0.490664
