,Velocities [m/s],Voltages [V],Efficiency [%],Windings [-],Positions [mm],Trigger times [s]
0,19.68680089485459,813.4060510693083,0.16469952080449857,200,15,0.004868
1,33.58778625954199,819.987006175047,0.3096767306739463,150,14,0.007796
2,inf,2.632382042295496,inf,0,0,0.076984
3,inf,0.0,,0,0,0.146176
4,inf,0.0,,0,0,0.21536
5,inf,0.0,,0,0,0.284556
6,inf,0.0,,0,0,0.35374
7,inf,0.0,,0,0,0.422932
