,Velocities [m/s],Voltages [V],Efficiency [%],Windings [-],Positions [mm],Trigger times [s]
0,20.000000000000004,817.3546241327516,0.1683432776692321,200,15,0.004876
1,23.280423280423282,822.6193882173425,0.058990263739745884,150,2,0.008395999999999999
2,inf,2.632382042295496,inf,0,0,0.07758799999999999
3,inf,0.0,,0,0,0.14677199999999999
4,inf,0.0,,0,0,0.215964
5,inf,0.0,,0,0,0.28515199999999996
6,inf,0.0,,0,0,0.354344
7,inf,0.0,,0,0,0.42352799999999996
