,Velocities [m/s],Voltages [V],Efficiency [%],Windings [-],Positions [mm],Trigger times [s]
0,19.340659340659343,814.7222420904561,0.15844562088417108,200,15.0,0.00498
1,33.33333333333334,821.3031971961949,0.3072180747596752,150,14.3,0.007948
2,inf,2.632382042295496,inf,0,0.0,0.077136
3,inf,0.0,,0,0.0,0.14632799999999999
4,inf,0.0,,0,0.0,0.21551199999999998
5,inf,0.0,,0,0.0,0.284704
6,inf,0.0,,0,0.0,0.353896
7,inf,0.0,,0,0.0,0.42308399999999996
