,Velocities [m/s],Voltages [V],Efficiency [%],Windings [-],Positions [mm],Trigger times [s]
0,20.13729977116705,814.7222420904561,0.17176716987335916,200,15,0.0048519999999999995
1,30.344827586206897,817.3546241327516,0.21686726754835392,150,23,0.008092
2,inf,2.632382042295496,inf,0,0,0.07728399999999999
3,inf,0.0,,0,0,0.146468
4,inf,0.0,,0,0,0.21566
5,inf,0.0,,0,0,0.284848
6,inf,0.0,,0,0,0.35403999999999997
7,inf,0.0,,0,0,0.423224
