,Velocities [m/s],Voltages [V],Efficiency [%],Windings [-],Positions [mm],Trigger times [s]
0,inf,51.33144982476218,inf,100,28,0.069196
1,inf,51.33144982476218,,0,0,0.138384
2,inf,51.33144982476218,,0,0,0.20758
3,inf,51.33144982476218,,0,0,0.27677199999999996
4,inf,42.12609970674487,,0,0,0.345968
5,inf,61.86097799394416,,0,0,0.415168
6,inf,51.33144982476218,,0,0,0.48435999999999996
7,inf,51.33144982476218,,0,0,0.5535559999999999
