,Velocities [m/s],Voltages [V],Efficiency [%],Windings [-],Positions [mm],Trigger times [s]
0,22.448979591836736,800.2441408578309,0.22126108587963364,100,34,0.00468
1,32.95880149812734,808.1412869847173,0.25069655184115125,0,0,0.007644
2,39.111111111111114,804.192713921274,0.19276524994169836,0,0,0.009852
3,37.93103448275862,805.5089049424219,-0.03939623522211038,0,0,0.012048
4,40.18264840182649,806.8250959635695,0.07596596825964291,0,0,0.014044
5,49.438202247191015,788.5141739980448,0.37510193103945394,0,0,0.015851999999999998
6,52.07100591715977,793.6631857520922,0.11929116450526986,0,0,0.017596
7,inf,1.316191021147748,inf,0,0,0.086792
