,Velocities [m/s],Voltages [V],Efficiency [%],Windings [-],Positions [mm],Trigger times [s]
0,inf,15.794292253772978,inf,100,23,0.06927599999999999
1,inf,0.0,,100,1,0.13855599999999998
2,inf,0.0,,100,1,0.20784
3,inf,0.0,,100,1,0.277116
4,inf,0.0,,100,1,0.3464
5,inf,0.0,,100,1,0.41568
6,inf,25.007629401807215,,100,1,0.484956
