,Velocities [m/s],Voltages [V],Efficiency [%],Windings [-],Positions [mm],Trigger times [s]
0,19.642857142857146,808.1412869847173,0.16610838727731184,100,27,0.004448
1,inf,804.192713921274,inf,100,1,0.07373199999999999
2,inf,808.1412869847173,,100,1,0.143012
3,inf,809.4574780058651,,100,1,0.21228799999999998
4,inf,796.0752688172042,,100,1,0.281572
5,inf,813.4060510693083,,100,1,0.350848
6,inf,808.1412869847173,,100,1,0.420132
