,Velocities [m/s],Voltages [V],Efficiency [%],Windings [-],Positions [mm],Trigger times [s]
0,3.9426523297491043,783.1336575829101,0.007126265851358763,200,20.3,0.013592
1,inf,2.632382042295496,inf,0,0.0,0.08277999999999999
2,inf,0.0,,0,0.0,0.151972
3,inf,0.0,,0,0.0,0.221156
4,inf,0.0,,0,0.0,0.290348
5,inf,0.0,,0,0.0,0.359544
6,inf,0.0,,0,0.0,0.428728
7,inf,0.0,,0,0.0,0.49792
