,Velocities [m/s],Voltages [V],Efficiency [%],Windings [-],Positions [mm],Trigger times [s]
0,inf,19.74286531721622,inf,100,25,0.069284
1,inf,0.0,,100,1,0.138568
2,inf,0.0,,100,1,0.20784
3,inf,0.0,,100,1,0.277124
4,inf,0.0,,100,1,0.346404
5,inf,0.0,,100,1,0.415684
6,inf,26.32382042295496,,100,1,0.48496799999999995
