,Velocities [m/s],Voltages [V],Efficiency [%],Windings [-],Positions [mm],Trigger times [s]
0,16.85823754789272,812.0898600481606,0.12116383139198725,100,25,0.004044
1,inf,804.192713921274,inf,100,1,0.07332
2,inf,809.4574780058651,,100,1,0.1426
3,inf,810.7736690270128,,100,1,0.211884
4,inf,797.1554252199413,,100,1,0.28116399999999997
5,inf,814.7222420904561,,100,1,0.350444
6,inf,810.7736690270128,,100,1,0.41972
