,Velocities [m/s],Voltages [V],Efficiency [%],Windings [-],Positions [mm],Trigger times [s]
0,20.045558086560366,812.0898600481606,0.17131088689356247,100,25,0.003688
1,inf,804.192713921274,inf,100,1,0.07296799999999999
2,inf,809.4574780058651,,100,1,0.142252
3,inf,810.7736690270128,,100,1,0.211528
4,inf,797.1554252199413,,100,1,0.280812
5,inf,816.0384331116038,,100,1,0.35009199999999996
6,inf,812.0898600481606,,100,1,0.41936799999999996
