,Velocities [m/s],Voltages [V],Efficiency [%],Windings [-],Positions [mm],Trigger times [s]
0,1.8230785166770254,810.7736690270128,0.0014215701972792544,100,18.7,0.043671999999999996
1,inf,804.192713921274,inf,100,1.0,0.112956
2,inf,810.7736690270128,,100,1.0,0.18223599999999998
3,inf,809.4574780058651,,100,1.0,0.251512
4,inf,796.0752688172042,,100,1.0,0.32079599999999997
5,inf,813.4060510693083,,100,1.0,0.39008
6,inf,809.4574780058651,,100,1.0,0.459356
