,Velocities [m/s],Voltages [V],Efficiency [%],Windings [-],Positions [mm],Trigger times [s]
0,8.341232227488153,614.6612068759985,0.05177804535924995,200,20.3,0.007911999999999999
1,inf,1.316191021147748,inf,0,0.0,0.0771
2,inf,0.0,,0,0.0,0.146292
3,inf,0.0,,0,0.0,0.21547999999999998
4,inf,0.0,,0,0.0,0.284668
5,inf,0.0,,0,0.0,0.35386
6,inf,0.0,,0,0.0,0.423048
7,inf,0.0,,0,0.0,0.49223999999999996
