,Velocities [m/s],Voltages [V],Efficiency [%],Windings [-],Positions [mm],Trigger times [s]
0,19.29824561403509,797.6117588155354,0.16459225614824996,250,15,0.005776
1,inf,2.632382042295496,inf,0,0,0.07496799999999999
2,inf,0.0,,0,0,0.144156
3,inf,0.0,,0,0,0.21334799999999998
4,inf,0.0,,0,0,0.282532
5,inf,0.0,,0,0,0.351728
6,inf,0.0,,0,0,0.42091599999999996
7,inf,0.0,,0,0,0.490104
