,Velocities [m/s],Voltages [V],Efficiency [%],Windings [-],Positions [mm],Trigger times [s]
0,15.224913494809691,796.2955677943877,0.10278219919137921,250,19,0.005352
1,inf,2.632382042295496,inf,0,0,0.074544
2,inf,0.0,,0,0,0.143736
3,inf,0.0,,0,0,0.21292
4,inf,0.0,,0,0,0.282112
5,inf,0.0,,0,0,0.3513
6,inf,0.0,,0,0,0.420492
7,inf,0.0,,0,0,0.489676
