,Velocities [m/s],Voltages [V],Efficiency [%],Windings [-],Positions [mm],Trigger times [s]
0,19.383259911894275,797.6117588155354,0.16604560235227978,250,15,0.005624
1,inf,2.632382042295496,inf,0,0,0.074808
2,inf,0.0,,0,0,0.144
3,inf,0.0,,0,0,0.21318399999999998
4,inf,0.0,,0,0,0.28237599999999996
5,inf,0.0,,0,0,0.351564
6,inf,0.0,,0,0,0.42075599999999996
7,inf,0.0,,0,0,0.48994
