,Velocities [m/s],Voltages [V],Efficiency [%],Windings [-],Positions [mm],Trigger times [s]
0,20.754716981132077,812.0898600481606,0.18364634563575927,200,15,0.005044
1,31.205673758865252,819.987006175047,0.2270760621702955,150,14,0.008024
2,35.483870967741936,813.4060510693083,0.12124409333371033,150,23,0.010496
3,inf,2.632382042295496,inf,0,0,0.079688
4,inf,0.0,,0,0,0.148872
5,inf,0.0,,0,0,0.21806799999999998
6,inf,0.0,,0,0,0.287252
7,inf,0.0,,0,0,0.356444
