,Velocities [m/s],Voltages [V],Efficiency [%],Windings [-],Positions [mm],Trigger times [s]
0,20.952380952380956,813.4060510693083,0.18655581945819763,200,15,0.004908
1,31.205673758865252,821.3031971961949,0.22291256733099493,150,14,0.007847999999999999
2,36.66666666666667,813.4060510693083,0.15750939928848104,150,8,0.010171999999999999
3,inf,2.632382042295496,inf,0,0,0.07936399999999999
4,inf,0.0,,0,0,0.148552
5,inf,0.0,,0,0,0.217744
6,inf,0.0,,0,0,0.28693199999999996
7,inf,0.0,,0,0,0.356124
