,Velocities [m/s],Voltages [V],Efficiency [%],Windings [-],Positions [mm],Trigger times [s]
0,13.924050632911394,797.6117588155354,0.08568502487192182,150,32,0.0049559999999999995
1,27.244582043343655,808.1412869847173,0.23608600300693955,0,0,0.008768
2,inf,802.8765229001264,inf,0,0,0.07796
3,inf,804.192713921274,,0,0,0.147152
4,inf,1.0801564027370478,,0,0,0.21633999999999998
5,inf,0.0,,0,0,0.285532
6,inf,0.0,,0,0,0.354716
7,inf,0.0,,0,0,0.423908
