,Velocities [m/s],Voltages [V],Efficiency [%],Windings [-],Positions [mm],Trigger times [s]
0,inf,0.0,inf,150,32,0.069188
1,inf,0.0,,0,0,0.13838
2,inf,0.0,,0,0,0.207564
3,inf,0.0,,0,0,0.276756
4,inf,0.0,,0,0,0.345944
5,inf,0.0,,0,0,0.415136
6,inf,0.0,,0,0,0.484328
7,inf,0.0,,0,0,0.553516
